[Wed Aug 24 23:47:22.755470 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:20067] PHP Parse error:  syntax error, unexpected '[', expecting identifier (T_STRING) or variable (T_VARIABLE) or '{' or '$' in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 66, referer: http://andor.app/categories/27
[Wed Aug 24 23:47:59.027544 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:20074] PHP Parse error:  syntax error, unexpected '[', expecting identifier (T_STRING) or variable (T_VARIABLE) or '{' or '$' in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 67, referer: http://andor.app/categories/27
[Wed Aug 24 23:48:22.262873 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:20078] PHP Fatal error:  Call to a member function getClientMimeType() on string in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 66, referer: http://andor.app/categories/27
[Wed Aug 24 23:48:58.186928 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:20087] PHP Fatal error:  Call to a member function getClientMimeType() on null in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 66, referer: http://andor.app/categories/27
[Wed Aug 24 23:54:00.850239 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:20261] PHP Fatal error:  Call to a member function with() on array in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 64, referer: http://andor.app/categories/27
[Wed Aug 24 23:54:48.431961 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:20286] PHP Fatal error:  Call to a member function with() on array in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 64, referer: http://andor.app/categories/27
[Wed Aug 24 23:55:10.966250 2016] [:error] [pid 6832:tid 1640] [client 127.0.0.1:20294] PHP Parse error:  syntax error, unexpected ';' in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 64, referer: http://andor.app/categories/27
[Wed Aug 24 23:56:46.253700 2016] [:error] [pid 6832:tid 1688] [client 127.0.0.1:20382] PHP Parse error:  syntax error, unexpected ';' in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 64, referer: http://andor.app/categories/27
[Wed Aug 24 23:56:57.618350 2016] [:error] [pid 6832:tid 1588] [client 127.0.0.1:20388] PHP Parse error:  syntax error, unexpected ';' in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 64, referer: http://andor.app/categories/27
[Wed Aug 24 23:57:15.325363 2016] [:error] [pid 6832:tid 1588] [client 127.0.0.1:20398] PHP Fatal error:  Call to a member function where() on array in C:\\Users\\andrija\\xampp\\htdocs\\andor\\app\\Http\\Controllers\\ItemController.php on line 64, referer: http://andor.app/categories/27
